system:index,vh,vh_vv_ratio,vv,angle,date,dewpoint_temperature_2m,latitude,longitude,oil_candidate,orbit_direction,orbit_type,surface_net_solar_radiation,surface_pressure,temperature_2m,total_precipitation,u_component_of_wind_10m,v_component_of_wind_10m,wind_direction_degrees,wind_speed_10m,.geo,nasa_power_air_temp_2m,nasa_power_max_air_temp_2m,nasa_power_min_air_temp_2m,nasa_power_wind_speed_2m_m/s,nasa_power_precipitation_mm,nasa_power_solar_radiation_MJm2day,num_ships_near_point,closest_ship_distance_km,avg_ship_speed,Towing,Dredging_or_underwater_ops,Other_Special_category,Cargo,Pleasure_craft_yachts,Passenger,Tug,Tanker,Fishing,Search_and_rescue_vessel,Cargo_hazardous_A,Unknown_0,Cargo_hazardous_B,Sailing,Cargo_unspecified,Port_tender,Unknown_38,Law_enforcement_vessel,High_speed_craft_HSC,Cargo_hazardous_C,Spare_local_use,Unknown_12,Military_operations,Tanker_hazardous_types_A_to_D,Anti_pollution_equipment,Tanker_hazardous_types_A_to_D.1,Pilot_vessel,Cargo_hazardous_D,Unknown_66,Tanker_unspecified,Undefined_Unknown,Wing_in_ground_WIG_hovercraft_hydrofoils,Unknown_87,Tanker_hazardous_types_A_to_D.2,Unknown_94,Unknown_95,Unknown_49,Towing_length_gt_200m_or_width_gt_25m,Passenger_hazardous_cargo,Unknown_255,Tanker_hazardous_types_A_to_D.3,Unknown_77,Unknown_96,Unknown_2,Unknown_18,Noncombatant_ship_military_support,Unknown_97,Unknown_10,Unknown_39
488_1_376,-48.48172287162733,1.8920052017361908,-25.624518805306813,36.98123550415039,2024-11-24,278.1273333231608,37.91178868352463,-75.40746553928166,1,0,ASC,3204302.583333333,101473.8369140625,283.3148663838704,0.0001174012819878,5.304267883300781,-0.7509543100992838,98.0581246891695,5.357162509544847,"{""type"":""Point"",""coordinates"":[-75.40746553928166,37.91178868352463]}",10.52,14.92,7.71,3.39,0.0,10.37,7,0.3565224208741095,3.2896875,,,,,,202.0,,,328.0,23.0,,,,,,,,407.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488_1_430,-32.48641444804604,1.3052297398210675,-24.88942249546012,32.153587341308594,2024-11-24,277.4745012919108,37.93494008897799,-76.26374325371324,1,0,ASC,3024044.75,101414.25358072916,283.3519757588704,5.36615649811741e-05,4.049181620279948,-0.1824321746826172,92.5796644276806,4.053289194268326,"{""type"":""Point"",""coordinates"":[-76.26374325371324,37.93494008897799]}",10.6,14.98,7.72,2.86,0.0,10.25,16,0.5597213455875363,7.373979591836735,28.0,,,,33.0,,195.0,,,,,,,119.0,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488_1_438,-32.85085367394028,1.4701309179091049,-22.3455294176538,33.386444091796875,2024-11-24,276.55173110961914,39.38341433265008,-76.39936747439695,1,0,ASC,2705665.833333333,100767.5869140625,282.4414939880371,5.091602603120767e-05,3.923286437988281,-0.5778179168701172,98.3782369232631,3.965608404716595,"{""type"":""Point"",""coordinates"":[-76.39936747439695,39.38341433265008]}",7.95,13.57,4.18,2.25,0.0,8.49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488_1_456,-31.73517048007114,1.05079801673826,-30.20101863018262,30.759315490722656,2024-11-24,276.95610936482746,38.41584522565482,-76.59718250472905,1,0,ASC,3033168.833333333,101212.7119140625,282.8565330505371,8.414809902035358e-05,3.314888000488281,-0.0547059377034505,90.94547231616686,3.315339378615892,"{""type"":""Point"",""coordinates"":[-76.59718250472905,38.41584522565482]}",9.01,16.13,5.12,1.12,0.0,9.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489_1_31,-25.15574470533793,0.9889684139992286,-25.4363479654645,39.400691986083984,2024-11-29,273.62779871622723,37.32722945812118,-76.8763935436474,1,0,ASC,2791403.5,101303.69319661458,280.8139063517253,0.0002431435258785,1.943683624267578,-0.8481348355611166,113.5742600082529,2.1206694062343217,"{""type"":""Point"",""coordinates"":[-76.8763935436474,37.32722945812118]}",5.54,11.83,0.31,0.79,0.0,9.82,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489_1_174,-29.57294001749569,1.2928093416585604,-22.87494301329553,44.06477355957031,2024-11-29,273.57490158081055,38.44010665176987,-76.15474780086846,1,0,ASC,2481014.6666666665,101366.73486328124,280.8889389038086,0.0003562743834256,4.393553415934245,-2.370331287384033,118.34695462567342,4.992172075421592,"{""type"":""Point"",""coordinates"":[-76.15474780086846,38.44010665176987]}",6.09,10.64,1.99,3.18,0.0,6.91,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489_1_265,-28.18467644117764,1.2076645672671735,-23.338166246739185,42.880836486816406,2024-11-29,273.39553960164386,38.18102449592077,-76.354758736145,1,0,ASC,2548912.9166666665,101317.02652994792,281.0370508829753,0.0003558018924394,4.334634145100911,-2.3155013720194497,118.1105138532608,4.914325973691475,"{""type"":""Point"",""coordinates"":[-76.354758736145,38.18102449592077]}",7.66,11.19,3.6,3.89,0.0,6.91,3,3.7421482630073104,10.355555555555556,,,,,3.0,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489_1_396,-32.53449303364056,1.4332162503222723,-22.700337807588262,41.292259216308594,2024-11-29,273.77420171101886,37.66804204662815,-76.5763059713333,1,0,ASC,2657907.6666666665,101258.85986328124,280.7593816121419,0.0002254130067029,2.2955309549967446,-0.8550724983215332,110.430082158788,2.449614529417658,"{""type"":""Point"",""coordinates"":[-76.5763059713333,37.66804204662815]}",5.54,11.83,0.31,0.79,0.0,9.82,2,0.4845171536760544,70.14976525821595,,,,,72.0,,,,,,,,,141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490_1_7,-24.808553051309733,1.049969098124034,-23.62788875942621,30.56853675842285,2024-12-06,263.7051645914714,37.07854447316908,-76.33926388459538,1,0,ASC,3088537.75,102192.24007161458,273.96416600545246,4.469106384223191e-07,4.835432052612305,-4.96377436319987,135.7503722236864,6.929679578753315,"{""type"":""Point"",""coordinates"":[-76.33926388459538,37.078544473169075]}",0.64,4.55,-1.71,4.45,0.0,10.28,2,4.128223434847035,0.0,,,,,7.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490_1_250,-40.699823702268425,1.8460134979768097,-22.04741392566985,34.65577697753906,2024-12-06,265.9625701904297,37.71258471480023,-75.77961592134223,1,0,ASC,2827847.083333333,102112.57340494792,274.48931248982746,2.3617098518317428e-06,6.309390385945638,-6.618356068929036,136.36907545540163,9.143907485172466,"{""type"":""Point"",""coordinates"":[-75.77961592134223,37.71258471480023]}",3.25,4.85,1.95,7.56,0.0,9.0,1,2.182876910545378,0.0687499999999999,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490_1_272,-45.99682214633642,2.048579804248305,-22.45302919171081,36.88224411010742,2024-12-06,265.8072153727214,37.86514845478911,-75.41423473678624,1,0,ASC,2814600.25,102062.53173828124,274.0763079325358,5.486607530524879e-06,5.489322026570638,-4.933663686116536,131.94840141596592,7.380629626197116,"{""type"":""Point"",""coordinates"":[-75.41423473678624,37.8651484547891]}",1.11,4.09,-0.83,5.76,0.0,9.0,1,4.250113551089958,11.354545454545454,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490_1_376,-34.89101506063271,1.5269401714133306,-22.8502830129472,36.9766845703125,2024-12-06,265.8072153727214,37.91178868352463,-75.40746553928166,1,0,ASC,2814600.25,102062.53173828124,274.0763079325358,5.486607530524879e-06,5.489322026570638,-4.933663686116536,131.94840141596592,7.380629626197116,"{""type"":""Point"",""coordinates"":[-75.40746553928166,37.91178868352463]}",1.11,4.09,-0.83,5.76,0.0,9.0,3,0.3616096782634563,0.5569444444444444,,,716.0,,,,,,,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490_1_438,-30.26961951750981,1.3133142141424707,-23.04826917393441,33.38162612915039,2024-12-06,264.300053914388,39.38341433265008,-76.39936747439695,1,0,ASC,2344377.583333333,101403.24007161458,273.1678606669108,3.137799598655159e-05,4.648989995320638,-2.8252652486165366,121.2877163513562,5.440149970509236,"{""type"":""Point"",""coordinates"":[-76.39936747439695,39.38341433265008]}",-0.96,2.5,-2.92,3.04,0.02,8.68,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490_1_497,-24.6509123392864,1.0906069539823504,-22.60292972575831,30.64341735839844,2024-12-06,262.5455780029297,39.472392966361205,-76.88276342017048,1,0,ASC,1990504.9166666667,99820.49007161458,271.61374282836914,5.194594460607623e-05,3.378970464070638,-1.8962694803873696,119.30102764869716,3.8746973222834233,"{""type"":""Point"",""coordinates"":[-76.88276342017048,39.472392966361205]}",-1.55,1.66,-3.39,3.93,0.02,8.68,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491_1_36,-25.121237545476127,1.1366439116746436,-22.10123794044208,40.930789947509766,2024-12-11,285.6835702260335,39.213784979182094,-77.01680242865474,1,0,ASC,334291.25,99030.33984375,285.98327763875324,0.013746165949847,1.1628361145655317,1.9942841529846191,30.245797225499217,2.308540039112045,"{""type"":""Point"",""coordinates"":[-77.01680242865474,39.213784979182094]}",10.26,15.8,0.88,4.9,25.27,5.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491_1_192,-31.13888736954642,1.307315892707435,-23.81894654784481,44.91427612304688,2024-12-11,284.6996021270752,39.39199763548393,-76.21323492350629,1,0,ASC,358320.4166666667,100476.79817708331,285.0260836283366,0.0165384009480433,1.138462742169698,4.005209445953369,15.86756160897347,4.163868408254833,"{""type"":""Point"",""coordinates"":[-76.21323492350629,39.39199763548393]}",10.18,16.32,1.31,3.83,28.14,5.64,6,6.0565968135621215,7.957142857142856,4.0,,,,,,20.0,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,
492_1_41,-28.223831701928223,1.086317092849889,-25.981209250684497,40.68023300170898,2024-12-18,277.93225224812824,39.33518587725137,-75.00825585474045,1,0,ASC,2028218.1666666667,102186.6953125,281.2437547047933,0.0002001612170161,-0.090402881304423,0.0710320870081583,-51.84228291869027,0.1149705976886098,"{""type"":""Point"",""coordinates"":[-75.00825585474045,39.33518587725137]}",8.03,14.01,1.18,2.51,2.71,6.68,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492_1_159,-34.250175178627906,1.2826333344434917,-26.703013448101565,35.7933235168457,2024-12-18,275.6957613627116,39.54521501686321,-75.998506866675,1,0,ASC,2065875.5,102169.61197916669,279.8238328297933,0.0002414722028992,0.0886946121851603,-0.2516404390335083,160.5841962075326,0.2668138766774562,"{""type"":""Point"",""coordinates"":[-75.998506866675,39.54521501686321]}",6.26,11.96,0.26,1.93,3.5,6.68,1,3.860726092289368,0.0,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492_1_192,-22.843621915916337,0.9595006095908,-23.80782428648847,34.436058044433594,2024-12-18,275.4006767272949,39.39199763548393,-76.21323492350629,1,0,ASC,2018027.6666666667,102134.23697916669,279.79909324646,0.0002909937286001,0.2382917801539103,-0.4203619559605916,150.4522764712587,0.4832050770717687,"{""type"":""Point"",""coordinates"":[-76.21323492350629,39.39199763548393]}",6.26,11.96,0.26,1.93,3.5,3.61,8,5.715175195705776,7.129545454545456,11.0,,,4.0,1.0,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492_1_239,-25.71915743042466,0.8808437209439695,-29.19832067697813,34.030147552490234,2024-12-18,282.5253512064616,37.95935169625495,-75.94619901488262,1,0,ASC,1759105.25,102271.11197916669,283.97454897562665,0.000229651779172,-1.0622249841690063,0.2702508370081584,-75.72567755284402,1.0960645199514745,"{""type"":""Point"",""coordinates"":[-75.94619901488262,37.95935169625495]}",9.47,12.8,5.3,2.21,0.43,7.75,2,0.3818388197985031,6.745588235294115,52.0,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492_1_250,-36.62866998338722,1.3878272106403755,-26.392817277653684,34.651729583740234,2024-12-18,283.45227177937824,37.71258471480023,-75.77961592134223,1,0,ASC,1720794.6666666667,102200.5703125,284.24847475687665,9.912994713801028e-05,-0.572580615679423,0.8678053617477417,-33.416949656275804,1.039680098554337,"{""type"":""Point"",""coordinates"":[-75.77961592134223,37.71258471480023]}",12.43,13.68,10.94,3.94,0.09,7.75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492_1_265,-28.46650871259685,1.1614206632530328,-24.510075989921493,31.937917709350582,2024-12-18,280.2988700866699,38.18102449592077,-76.354758736145,1,0,ASC,1664917.5833333333,102156.40364583331,282.59783999125165,0.0004717631298921,-1.105356494585673,-0.1161220471064249,-95.99714936718868,1.1114392965641056,"{""type"":""Point"",""coordinates"":[-76.354758736145,38.18102449592077]}",9.47,12.8,5.3,2.21,0.43,5.07,2,2.9102773144072867,12.738095238095235,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,
492_1_272,-41.03347025074592,1.7460267599635697,-23.50105461820188,36.87805938720703,2024-12-18,283.7341728210449,37.86514845478911,-75.41423473678624,1,0,ASC,1671094.1666666667,102224.52864583331,284.7840379079183,0.0001672313582024,-0.685922900835673,0.5294671456019083,-52.335279033092576,0.8665019816265032,"{""type"":""Point"",""coordinates"":[-75.41423473678624,37.8651484547891]}",11.11,14.75,6.94,3.17,0.13,7.75,1,0.2285700562481624,25.28529411764706,,,,,,,,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492_1_290,-25.75298244816871,0.9352592684905648,-27.53566130355704,33.33445739746094,2024-12-18,278.1432711283366,38.73392230176207,-76.24842717678327,1,0,ASC,1750880.0,102190.27864583331,281.7635300954183,0.0002765815893681,-0.284250537554423,-0.0719529390335083,-104.20501913724848,0.2932159503429822,"{""type"":""Point"",""coordinates"":[-76.24842717678327,38.73392230176207]}",8.43,13.11,2.7,2.22,0.97,5.07,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492_1_313,-32.2438467705361,1.186311791529946,-27.179909194826685,34.3662109375,2024-12-18,275.4006767272949,39.38696392935898,-76.22444844690204,1,0,ASC,2018027.6666666667,102134.23697916669,279.79909324646,0.0002909937286001,0.2382917801539103,-0.4203619559605916,150.4522764712587,0.4832050770717687,"{""type"":""Point"",""coordinates"":[-76.22444844690204,39.38696392935898]}",6.26,11.96,0.26,1.93,3.5,3.61,7,5.812102803965924,5.8358974358974365,9.0,,,2.0,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492_1_332,-26.098338388182057,0.8777301771743841,-29.7338966653723,35.3487434387207,2024-12-18,275.6099052429199,39.38555439127583,-76.04693847405206,1,0,ASC,1990142.9166666667,102065.4453125,279.6434129079183,0.0002704363349697,0.0562645991643269,-0.2389451265335083,166.7498885730431,0.2454800982019452,"{""type"":""Point"",""coordinates"":[-76.04693847405206,39.385554391275825]}",6.26,11.96,0.26,1.93,3.5,3.61,10,1.363059609395229,6.884541062801933,61.0,,,13.0,6.0,,112.0,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492_1_353,-30.46156391360597,1.3227287603946076,-23.02933513331821,37.71748733520508,2024-12-18,283.3549410502116,38.09823983370037,-75.31005489957126,1,0,ASC,1612712.4166666667,102220.36197916669,284.92360496521,0.0001484520921977,-0.4294938643773396,0.1839471260706583,-66.81512374470698,0.4672274871274541,"{""type"":""Point"",""coordinates"":[-75.31005489957126,38.09823983370037]}",11.96,12.94,10.38,3.52,0.11,6.37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492_1_355,-28.148946467105624,1.27242146200159,-22.122344920861178,33.933624267578125,2024-12-18,283.57190068562824,37.5492397986249,-75.86663133426741,1,0,ASC,1674259.0,102199.02864583331,284.28346824646,9.662608639615657e-05,0.1794131994247436,1.343655784924825,7.605498355633593,1.355581043128654,"{""type"":""Point"",""coordinates"":[-75.86663133426741,37.54923979862491]}",12.43,13.68,10.94,3.94,0.09,7.75,1,1.0029962120931148,0.016824644549763,,,,,,,,,,,,,,422.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492_1_430,-38.85013962733792,1.5295582434688595,-25.39958173755472,32.14410781860352,2024-12-18,282.2370211283366,37.93494008897799,-76.26374325371324,1,0,ASC,1700323.6666666667,102095.65364583331,283.6299851735433,0.0002157575329017,-0.9097591638565063,0.1303175687789917,-81.84817517422596,0.9190453769827456,"{""type"":""Point"",""coordinates"":[-76.26374325371324,37.93494008897799]}",9.47,12.8,5.3,2.21,0.43,6.68,9,1.0901390266307212,2.841295546558704,11.0,,7.0,,143.0,21.0,32.0,,,,,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492_1_438,-27.2793841648048,1.0581958509365212,-25.77914489143204,33.37704086303711,2024-12-18,274.8163668314616,39.38341433265008,-76.39936747439695,1,0,ASC,1943297.6666666667,101625.11197916669,279.3658250172933,0.0003074800008159,0.2897647619247436,-0.407137672106425,144.56008598067618,0.4997246254704106,"{""type"":""Point"",""coordinates"":[-76.39936747439695,39.38341433265008]}",6.26,11.96,0.26,1.93,3.5,3.61,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492_1_497,-27.312328998379005,0.9956965916707996,-27.430373094426635,30.63998413085937,2024-12-18,273.68274052937824,39.472392966361205,-76.88276342017048,1,0,ASC,1877852.0833333333,100028.3203125,278.94061342875165,0.0003125414285681,0.2677310705184936,0.046963890393575,80.0507171784808,0.2718189344432766,"{""type"":""Point"",""coordinates"":[-76.88276342017048,39.472392966361205]}",5.03,10.62,-0.57,2.62,3.6,3.61,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493_1_7,-27.17833881469852,1.1846378124023904,-22.94231918832821,41.84296798706055,2024-12-23,266.2428258260091,37.07854447316908,-76.33926388459538,1,0,ASC,2983049.75,103450.8203125,273.0430857340495,3.575155697414326e-08,-2.094018300374349,-2.031628926595052,-134.13362070102113,2.9176066797429088,"{""type"":""Point"",""coordinates"":[-76.33926388459538,37.078544473169075]}",0.81,3.56,-1.72,2.69,0.0,10.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493_1_11,-33.243215065421595,1.334569806223908,-24.90931153274136,45.22147750854492,2024-12-23,257.5791702270508,39.68334252710496,-76.19965432641052,1,0,ASC,2422781.1666666665,102325.90364583331,267.2073923746745,3.575155697414326e-08,-0.6036822001139323,0.0552037556966145,-84.77511544665384,0.6062010008053511,"{""type"":""Point"",""coordinates"":[-76.19965432641052,39.68334252710496]}",-4.73,-0.52,-9.22,1.41,0.0,9.06,1,0.9487782752194308,0.0999999999999999,,,,,,,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493_1_18,-25.2599268935672,1.0957872786823208,-23.05185265879537,41.55124282836914,2024-12-23,265.30223337809247,37.53860754166686,-76.49621239316409,1,0,ASC,2895766.333333333,103301.61197916669,272.6263376871745,3.575155697414326e-08,-1.822818756103516,-1.1576461791992188,-122.41904765202948,2.1593547401520943,"{""type"":""Point"",""coordinates"":[-76.49621239316409,37.53860754166686]}",-0.18,2.04,-2.38,2.23,0.0,10.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493_1_31,-33.45984271981856,1.269465744709358,-26.35742071754692,39.40325927734375,2024-12-23,266.50853220621747,37.32722945812118,-76.8763935436474,1,0,ASC,2969402.0,103351.65364583331,271.9341990152995,3.575155697414326e-08,-1.3440793355305989,-0.5479863484700521,-112.1809124185868,1.4514951940361076,"{""type"":""Point"",""coordinates"":[-76.8763935436474,37.32722945812118]}",-1.96,3.91,-5.22,0.61,0.0,10.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493_1_133,-35.607135030931744,1.3610885579786132,-26.160777579243483,45.41318130493164,2024-12-23,259.3779983520508,39.15744350954389,-76.0593068740037,1,0,ASC,2555206.75,103366.52864583331,269.1608428955078,3.575155697414326e-08,-1.4519081115722656,-0.319714864095052,-102.41852502361937,1.4866925569103586,"{""type"":""Point"",""coordinates"":[-76.0593068740037,39.15744350954389]}",-3.18,0.41,-6.28,1.94,0.0,9.06,2,4.942340712531354,0.1794871794871795,,,,,147.0,,,,,,,,,204.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493_1_174,-31.957504033349107,1.3674028199989388,-23.370950802466467,44.06720352172852,2024-12-23,262.3214391072591,38.44010665176987,-76.15474780086846,1,0,ASC,2811367.75,103569.36197916669,271.1065622965495,3.575155697414326e-08,-2.062890370686849,-0.5504277547200521,-104.93980942945572,2.135061449850726,"{""type"":""Point"",""coordinates"":[-76.15474780086846,38.44010665176987]}",-2.58,1.25,-5.65,1.75,0.0,9.65,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493_1_187,-25.336593423309463,1.1090643572083958,-22.845016394795795,41.54542541503906,2024-12-23,265.19017283121747,37.63261430195355,-76.51771839296354,1,0,ASC,2918014.833333333,103348.8203125,272.4686228434245,3.575155697414326e-08,-1.7484169006347656,-0.9543991088867188,-118.62856916296056,1.991943602984041,"{""type"":""Point"",""coordinates"":[-76.51771839296354,37.63261430195355]}",-0.18,2.04,-2.38,2.23,0.0,10.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493_1_192,-32.51917605457948,0.9583117603022656,-33.93381715812656,44.91433334350586,2024-12-23,259.6214065551758,39.39199763548393,-76.21323492350629,1,0,ASC,2726175.1666666665,103490.73697916669,268.6855010986328,3.575155697414326e-08,-1.1913693745930989,-0.2330042521158854,-101.06604508756836,1.213940677390141,"{""type"":""Point"",""coordinates"":[-76.21323492350629,39.39199763548393]}",-4.73,-0.52,-9.22,1.41,0.0,9.06,2,6.0842537050966605,9.225,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,
493_1_239,-32.34398040801344,1.2368776663243306,-26.14970040176333,44.56366729736328,2024-12-23,262.6629918416341,37.95935169625495,-75.94619901488262,1,0,ASC,2962805.333333333,103607.98697916669,271.1850941975911,3.575155697414326e-08,-1.5683021545410156,-1.102063496907552,-125.0961429015319,1.916798267725139,"{""type"":""Point"",""coordinates"":[-75.94619901488262,37.95935169625495]}",-0.83,1.16,-2.97,2.23,0.0,10.44,1,1.4500405373512386,22.29523809523809,,,,,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493_1_250,-31.04275596404362,0.957920948566591,-32.40638594499392,45.09781646728516,2024-12-23,264.1194534301758,37.71258471480023,-75.77961592134223,1,0,ASC,2903623.6666666665,103515.65364583331,272.2554880777995,3.575155697414326e-08,-1.8572018941243489,-2.2143274943033853,-140.01274926457518,2.8900597100348944,"{""type"":""Point"",""coordinates"":[-75.77961592134223,37.71258471480023]}",1.88,5.24,-0.34,3.41,0.0,10.44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493_1_265,-35.38152790965626,1.3466827864475863,-26.273097321596552,42.8833236694336,2024-12-23,263.43821970621747,38.18102449592077,-76.354758736145,1,0,ASC,2899521.9166666665,103481.6953125,271.7279001871745,3.575155697414326e-08,-2.192976633707682,-0.5451380411783854,-103.95983842249804,2.2597172389322706,"{""type"":""Point"",""coordinates"":[-76.354758736145,38.18102449592077]}",-0.83,1.16,-2.97,2.23,0.0,9.65,1,2.590075587474965,40.98888888888889,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493_1_290,-35.47256373247285,1.5194802674446384,-23.345195388504955,43.92388916015625,2024-12-23,262.7364781697591,38.73392230176207,-76.24842717678327,1,0,ASC,2665328.833333333,103535.40364583331,271.0753936767578,3.575155697414326e-08,-1.7173906962076824,-0.315686543782552,-100.4156967042956,1.7461640236089166,"{""type"":""Point"",""coordinates"":[-76.24842717678327,38.73392230176207]}",-2.58,1.25,-5.65,1.75,0.0,9.65,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493_1_313,-28.00664987108689,1.2417353753077274,-22.55444310277966,44.85880279541016,2024-12-23,259.6214065551758,39.38696392935898,-76.22444844690204,1,0,ASC,2726175.1666666665,103490.73697916669,268.6855010986328,3.575155697414326e-08,-1.1913693745930989,-0.2330042521158854,-101.06604508756836,1.213940677390141,"{""type"":""Point"",""coordinates"":[-76.22444844690204,39.38696392935898]}",-4.73,-0.52,-9.22,1.41,0.0,9.06,3,6.273261200695813,10.342857142857143,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,
